Timestamp,ALT200_SPEED,ALT190_SPEED,ALT180_SPEED,ALT170_SPEED,ALT160_SPEED,ALT150_SPEED,ALT140_SPEED,ALT130_SPEED,ALT120_SPEED,ALT110_SPEED,ALT100_SPEED,ALT90_SPEED,ALT80_SPEED,ALT70_SPEED,ALT60_SPEED,ALT50_SPEED,ALT40_SPEED,ALT30_SPEED,ALT200_DIR,ALT190_DIR,ALT180_DIR,ALT170_DIR,ALT160_DIR,ALT150_DIR,ALT140_DIR,ALT130_DIR,ALT120_DIR,ALT110_DIR,ALT100_DIR,ALT90_DIR,ALT80_DIR,ALT70_DIR,ALT60_DIR,ALT50_DIR,ALT40_DIR,ALT30_DIR
2023-12-05 21:40:00,605,596,591,583,574,564,556,546,537,556,574,595,617,602,554,506,461,415,50,50,51,51,52,52,53,53,53,50,47,45,42,42,44,46,48,50
2023-12-05 21:50:00,584,577,571,564,558,549,541,533,526,519,512,505,499,485,463,443,422,402,50,50,51,51,52,52,53,53,54,54,55,55,55,55,56,57,57,58
2023-12-05 22:00:00,579,566,554,542,534,528,522,518,510,510,508,507,507,498,481,463,444,429,52,53,54,55,55,55,55,55,55,54,53,52,50,50,51,51,52,53
2023-12-05 22:10:00,542,529,518,507,496,483,470,459,445,416,393,379,375,373,367,360,355,350,55,56,58,59,60,60,61,61,61,68,76,85,94,100,101,101,103,104
2023-12-05 22:20:00,499,496,492,488,477,460,442,424,406,396,390,383,378,370,358,347,339,331,64,64,65,65,66,67,68,69,71,75,79,83,87,91,94,98,101,105
2023-12-05 22:30:00,479,477,473,472,463,448,434,421,406,394,381,370,362,344,319,293,270,248,68,69,69,70,71,71,72,73,74,77,80,83,87,89,92,95,99,103
2023-12-05 22:40:00,515,509,504,499,488,471,455,439,422,417,413,407,403,388,359,332,304,275,59,60,61,62,62,63,63,64,64,63,62,61,60,60,61,61,61,62
2023-12-05 22:50:00,530,519,507,498,489,479,471,462,454,433,414,396,379,360,342,325,309,292,57,59,61,63,64,65,66,67,68,70,71,74,76,78,81,84,88,91
2023-12-05 23:00:00,587,583,576,570,554,527,501,478,455,450,443,440,437,420,392,366,338,314,49,50,51,52,53,56,59,63,66,68,71,73,75,77,79,81,83,86
2023-12-05 23:10:00,601,594,588,584,577,567,559,549,541,533,522,515,508,489,463,435,406,379,53,52,52,52,53,53,54,54,55,55,56,57,58,58,58,57,56,56
2023-12-05 23:20:00,665,658,651,642,629,611,591,573,555,543,533,523,513,491,456,419,383,349,57,57,57,58,58,58,58,58,58,59,60,61,62,62,63,63,64,65
2023-12-05 23:30:00,492,489,486,483,485,491,497,502,509,515,518,524,528,517,492,468,444,419,63,63,62,63,63,63,63,63,64,64,64,64,65,65,65,66,66,66
2023-12-05 23:41:00,407,412,420,426,431,436,440,445,449,451,453,454,457,443,411,381,352,322,70,70,71,71,71,71,70,70,69,69,68,67,66,65,63,61,59,56
2023-12-05 23:50:00,389,399,409,422,420,411,402,392,383,380,378,375,373,364,349,336,323,311,61,62,63,64,65,65,65,66,66,66,66,66,66,65,63,60,58,55
